ID,AcousticID,DateTime,X,Y,D,Lat,Long,Easting,Northing,n,HPE,HPEm,DRX,URX,DateTimeUTC
Ref5,25316,2014-04-20T05:23:26Z,1261.54,1716.96,0.45,51.62606,-124.142171,420938.8891471674,5720066.701475983,8,10.7,0.4,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-04-20T05:23:26Z
Ref3,65055,2014-04-20T05:23:38Z,1099.48,1181.18,0.488,51.621244,-124.144512,420768.4616215169,5719533.6464439295,8,10.8,0.2,R09 R10 R11 R12 R13 R14,R09 R10 R11 R12 R13 R14,2014-04-20T05:23:38Z
Ref5,25316,2014-04-20T05:31:57Z,1261.71,1717.59,0.45,51.626066,-124.142169,420939.03801259905,5720067.366576309,8,10.7,0.5,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-04-20T05:31:57Z
Ref3,65055,2014-04-20T05:33:14Z,1099.41,1181.22,0.488,51.621245,-124.144513,420768.39413797506,5719533.7587386705,8,10.8,0.2,R09 R10 R11 R12 R13 R14,R09 R10 R11 R12 R13 R14,2014-04-20T05:33:14Z
Ref5,25316,2014-04-20T05:40:37Z,1261.52,1717.64,0.45,51.626066,-124.142171,420938.8995767446,5720067.368740109,8,10.7,0.7,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-04-20T05:40:37Z
Ref3,65055,2014-04-20T05:44:02Z,1099.25,1181.2,0.488,51.621245,-124.144515,420768.2556874703,5719533.760906998,8,10.8,0.3,R09 R10 R11 R12 R13 R14,R09 R10 R11 R12 R13 R14,2014-04-20T05:44:02Z
Ref5,25316,2014-04-20T05:49:34Z,1261.57,1717.31,0.45,51.626063,-124.142171,420938.8943619559,5720067.035108045,8,10.7,0.4,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-04-20T05:49:34Z
Ref5,25316,2014-04-20T05:59:03Z,1261.86,1717.57,0.45,51.626065,-124.142167,420939.1747101949,5720067.253201823,8,10.7,0.4,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-04-20T05:59:03Z
Ref3,65055,2014-04-20T06:05:15Z,1099.51,1181.23,0.488,51.621245,-124.144511,420768.5325884799,5719533.7565703485,8,10.8,0.2,R09 R10 R11 R12 R13 R14,R09 R10 R11 R12 R13 R14,2014-04-20T06:05:15Z
Ref5,25316,2014-04-20T06:09:39Z,1260.53,1716.13,0.45,51.626053,-124.142186,420937.8387101276,5720065.939229795,1,20,1.7,R01 R34 R37,R01 R34 R37,2014-04-20T06:09:39Z
Ref4,65053,2014-04-20T06:14:32Z,847.92,854.94,0.61,51.618312,-124.148144,420511.9127428141,5719211.521124542,9,10.8,0.1,R16 R17 R18 R19 R20 R21,R16 R17 R18 R19 R20 R21,2014-04-20T06:14:32Z
Ref3,65055,2014-04-20T06:16:13Z,1099.46,1181.08,0.488,51.621244,-124.144512,420768.4616215169,5719533.6464439295,8,10.8,0.3,R09 R10 R11 R12 R13 R14,R09 R10 R11 R12 R13 R14,2014-04-20T06:16:13Z
Ref5,25316,2014-04-20T06:19:05Z,1261.71,1717.31,0.45,51.626063,-124.142169,420939.0327978194,5720067.032944244,8,10.7,0.3,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-04-20T06:19:05Z
Ref2,65056,2014-04-20T06:24:03Z,1221.32,1422.02,0.25,51.623409,-124.142752,420894.0631335291,5719772.5107660815,1,12.1,1.1,R01 R03 R05 R06 R07 R08,R05 R06 R07,2014-04-20T06:24:03Z
Ref5,25316,2014-04-20T06:29:35Z,1261.53,1717.32,0.45,51.626063,-124.142171,420938.8943619559,5720067.035108045,8,10.7,0.5,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-04-20T06:29:35Z
Ref3,65055,2014-04-20T06:35:09Z,1098.94,1180.67,0.488,51.62124,-124.144519,420767.9700778651,5719533.209190771,4,12,0.9,R08 R09 R11 R12 R13 R14,R08 R09 R11 R12 R13 R14,2014-04-20T06:35:09Z
Ref5,25316,2014-04-20T06:38:53Z,1261.59,1717.34,0.45,51.626063,-124.14217,420938.9635798877,5720067.034026144,8,10.7,0.4,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-04-20T06:38:53Z
Ref3,65055,2014-04-20T06:44:11Z,1099.6,1181.29,0.488,51.621245,-124.14451,420768.60181373055,5719533.7554861875,8,10.8,0.1,R09 R10 R11 R12 R13 R14,R09 R10 R11 R12 R13 R14,2014-04-20T06:44:11Z
Ref5,25316,2014-04-20T06:49:05Z,1261.95,1717.24,0.45,51.626062,-124.142165,420939.3079312912,5720066.917405968,8,10.7,0.1,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-04-20T06:49:05Z
Ref3,65055,2014-04-20T06:53:52Z,1099.56,1180.39,0.488,51.621237,-124.14451,420768.5878800845,5719532.865801559,8,10.8,1,R09 R10 R11 R12 R13 R14,R09 R10 R11 R12 R13 R14,2014-04-20T06:53:52Z
Ref5,25316,2014-04-20T06:57:46Z,1262.17,1717.3,0.45,51.626063,-124.142162,420939.51732333854,5720067.025370974,8,10.7,0.3,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-04-20T06:57:46Z
Ref3,65055,2014-04-20T07:04:49Z,1099.52,1180.3,0.488,51.621237,-124.144511,420768.51865482173,5719532.86688572,8,10.8,1.1,R09 R10 R11 R12 R13 R14,R09 R10 R11 R12 R13 R14,2014-04-20T07:04:49Z
Ref5,25316,2014-04-20T07:06:47Z,1262.14,1717.37,0.45,51.626064,-124.142163,420939.4498436592,5720067.137663555,8,10.7,0.3,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-04-20T07:06:47Z
Ref3,65055,2014-04-20T07:14:59Z,1099.62,1181.13,0.488,51.621244,-124.14451,420768.6000720247,5719533.644275609,8,10.8,0.3,R09 R10 R11 R12 R13 R14,R09 R10 R11 R12 R13 R14,2014-04-20T07:14:59Z
Ref5,25316,2014-04-20T07:16:24Z,1261.96,1717.04,0.45,51.626061,-124.142165,420939.3061930374,5720066.806195281,8,10.7,0.1,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-04-20T07:16:24Z
Ref3,65055,2014-04-20T07:23:36Z,1099.61,1181.23,0.488,51.621245,-124.14451,420768.60181373055,5719533.7554861875,8,10.8,0.2,R09 R10 R11 R12 R13 R14,R09 R10 R11 R12 R13 R14,2014-04-20T07:23:36Z
Ref5,25316,2014-04-20T07:27:17Z,1261.93,1717.26,0.45,51.626063,-124.142166,420939.24045161303,5720067.029698551,8,10.7,0.1,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-04-20T07:27:17Z
Ref3,65055,2014-04-20T07:32:26Z,1099.42,1180.88,0.488,51.621242,-124.144512,420768.4581380992,5719533.424022773,8,10.8,0.5,R09 R10 R11 R12 R13 R14,R09 R10 R11 R12 R13 R14,2014-04-20T07:32:26Z
Ref2,65056,2014-04-20T07:35:23Z,1217.81,1424.13,0.25,51.623428,-124.142803,420890.5658572169,5719774.678975574,1,18.8,3.3,R03 R05 R08 R10 R34 R37,R05 R08 R10,2014-04-20T07:35:23Z
Ref5,25316,2014-04-20T07:37:19Z,1261.97,1717.13,0.45,51.626061,-124.142165,420939.3061930374,5720066.806195281,8,10.7,0,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-04-20T07:37:19Z
Ref3,65055,2014-04-20T07:41:43Z,1099.73,1180.94,0.488,51.621242,-124.144508,420768.73503912706,5719533.419686134,8,10.8,0.5,R09 R10 R11 R12 R13 R14,R09 R10 R11 R12 R13 R14,2014-04-20T07:41:43Z
Ref5,25316,2014-04-20T07:49:01Z,1261.48,1717.23,0.45,51.626062,-124.142172,420938.8234057598,5720066.924979258,8,10.7,0.5,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-04-20T07:49:01Z
Ref3,65055,2014-04-20T07:51:54Z,1099.52,1181.12,0.488,51.621244,-124.144511,420768.53084677254,5719533.6453597685,3,11.1,0.3,R09 R10 R11 R12 R13,R09 R10 R11 R12,2014-04-20T07:51:54Z
Ref3,65055,2014-04-20T08:00:31Z,1099.46,1181.23,0.488,51.621245,-124.144512,420768.46336322575,5719533.757654509,8,10.8,0.2,R09 R10 R11 R12 R13 R14,R09 R10 R11 R12 R13 R14,2014-04-20T08:00:31Z
Ref5,25316,2014-04-20T08:00:40Z,1261.74,1717.47,0.45,51.626065,-124.142168,420939.1054922661,5720067.254283721,8,10.7,0.4,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-04-20T08:00:40Z
Ref2,65056,2014-04-20T08:04:59Z,1219.03,1423.88,0.25,51.623426,-124.142785,420891.80837384984,5719774.4370690435,1,18.8,2,R01 R03 R05 R08 R10 R37,R05 R08 R10,2014-04-20T08:04:59Z
Ref3,65055,2014-04-20T08:09:24Z,1099.38,1181.19,0.488,51.621245,-124.144513,420768.39413797506,5719533.7587386705,8,10.8,0.2,R09 R10 R11 R12 R13 R14,R09 R10 R11 R12 R13 R14,2014-04-20T08:09:24Z
Ref3,65055,2014-04-20T08:18:47Z,1099.43,1181.02,0.488,51.621243,-124.144512,420768.459879808,5719533.535233352,8,10.8,0.4,R09 R10 R11 R12 R13 R14,R09 R10 R11 R12 R13 R14,2014-04-20T08:18:47Z
Ref5,25316,2014-04-20T08:23:39Z,1261.8,1716.98,0.45,51.62606,-124.142167,420939.16601891106,5720066.697148385,8,10.7,0.2,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-04-20T08:23:39Z
Ref2,65056,2014-04-20T08:25:03Z,1218.72,1424.34,0.25,51.62343,-124.14279,420891.46922070434,5719774.887324121,1,18.9,2.5,R03 R05 R08 R10 R34 R37,R05 R08 R10,2014-04-20T08:25:03Z
Ref3,65055,2014-04-20T08:29:08Z,1099.42,1180.98,0.488,51.621243,-124.144512,420768.459879808,5719533.535233352,8,10.8,0.4,R09 R10 R11 R12 R13 R14,R09 R10 R11 R12 R13 R14,2014-04-20T08:29:08Z
Ref3,65055,2014-04-20T08:38:09Z,1099.44,1181.26,0.488,51.621245,-124.144512,420768.46336322575,5719533.757654509,8,10.8,0.1,R09 R10 R11 R12 R13 R14,R09 R10 R11 R12 R13 R14,2014-04-20T08:38:09Z
Ref5,25316,2014-04-20T08:45:19Z,1261.65,1717.21,0.45,51.626062,-124.14217,420938.9618416263,5720066.922815456,8,10.7,0.3,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-04-20T08:45:19Z
Ref3,65055,2014-04-20T08:47:47Z,1099.46,1181.03,0.488,51.621243,-124.144512,420768.459879808,5719533.535233352,8,10.8,0.4,R09 R10 R11 R12 R13 R14,R09 R10 R11 R12 R13 R14,2014-04-20T08:47:47Z
Ref5,25316,2014-04-20T08:54:39Z,1261.75,1717,0.45,51.62606,-124.142168,420939.09680097474,5720066.698230283,8,10.7,0.3,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-04-20T08:54:39Z
Ref2,65056,2014-04-20T08:55:11Z,1217.2,1425.04,0.25,51.623436,-124.142812,420889.9567731635,5719775.578403388,1,19,4.2,R03 R05 R08 R10 R34 R37,R05 R08 R10,2014-04-20T08:55:11Z
Ref3,65055,2014-04-20T08:58:38Z,1099.49,1180.59,0.488,51.621239,-124.144511,420768.52213823615,5719533.089306877,8,10.8,0.8,R09 R10 R11 R12 R13 R14,R09 R10 R11 R12 R13 R14,2014-04-20T08:58:38Z
Ref2,65056,2014-04-20T09:04:01Z,1218.01,1424.91,0.25,51.623435,-124.1428,420890.7856971285,5719775.454202445,1,19,3.4,R03 R05 R08 R10 R34 R37,R05 R08 R10,2014-04-20T09:04:01Z
Ref5,25316,2014-04-20T09:04:55Z,1261.85,1716.99,0.45,51.62606,-124.142167,420939.16601891106,5720066.697148385,8,10.7,0.2,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-04-20T09:04:55Z
Ref4,65053,2014-04-20T09:05:06Z,850.33,853.29,0.61,51.618297,-124.148109,420514.3095755055,5719209.814900723,3,11.7,2.8,R11 R14 R16 R18 R19 R20,R14 R16 R18 R19 R20,2014-04-20T09:05:06Z
Ref3,65055,2014-04-20T09:08:37Z,1099.26,1180.54,0.488,51.621239,-124.144515,420768.24523719,5719533.0936435275,7,10.8,0.9,R08 R09 R10 R11 R12 R14,R08 R09 R10 R11 R12 R14,2014-04-20T09:08:37Z
Ref2,65056,2014-04-20T09:13:16Z,1217.93,1425.08,0.25,51.623437,-124.142801,420890.71995351405,5719775.677706232,1,19,3.6,R03 R05 R08 R10 R34 R37,R05 R08 R10,2014-04-20T09:13:16Z
Ref5,25316,2014-04-20T09:13:46Z,1261.9,1717.11,0.45,51.626061,-124.142166,420939.23697510257,5720066.8072771765,5,11.1,0.1,R02 R03 R04 R34 R35 R36,R02 R03 R04 R34 R35 R36,2014-04-20T09:13:46Z
Ref3,65055,2014-04-20T09:20:11Z,1099.43,1181.06,0.488,51.621243,-124.144512,420768.459879808,5719533.535233352,8,10.8,0.3,R09 R10 R11 R12 R13 R14,R09 R10 R11 R12 R13 R14,2014-04-20T09:20:11Z
Ref5,25316,2014-04-20T09:23:03Z,1262.06,1716.88,0.45,51.626059,-124.142164,420939.3719344679,5720066.582692011,8,10.7,0.3,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-04-20T09:23:03Z
Ref3,65055,2014-04-20T09:31:37Z,1099.54,1181,0.488,51.621243,-124.144511,420768.5291050652,5719533.534149191,8,10.8,0.4,R09 R10 R11 R12 R13 R14,R09 R10 R11 R12 R13 R14,2014-04-20T09:31:37Z
Ref5,25316,2014-04-20T09:33:15Z,1261.9,1716.71,0.45,51.626058,-124.142166,420939.231760337,5720066.473645115,8,10.7,0.4,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-04-20T09:33:15Z
Ref5,25316,2014-04-20T09:41:56Z,1261.81,1717.05,0.45,51.626061,-124.142167,420939.1677571677,5720066.808359074,8,10.7,0.2,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-04-20T09:41:56Z
Ref3,65055,2014-04-20T09:42:46Z,1099.27,1181.11,0.488,51.621244,-124.144515,420768.2539457568,5719533.649696419,8,10.8,0.4,R09 R10 R11 R12 R13 R14,R09 R10 R11 R12 R13 R14,2014-04-20T09:42:46Z
Ref2,65056,2014-04-20T09:49:30Z,1219.53,1424.57,0.25,51.623432,-124.142778,420892.3033621806,5719775.096755328,1,18.9,2,R01 R03 R05 R08 R10 R37,R05 R08 R10,2014-04-20T09:49:30Z
Ref3,65055,2014-04-20T09:53:20Z,1099.16,1181.11,0.488,51.621244,-124.144516,420768.1847205029,5719533.650780585,8,10.8,0.4,R09 R10 R11 R12 R13 R14,R09 R10 R11 R12 R13 R14,2014-04-20T09:53:20Z
Ref2,65056,2014-04-20T09:58:57Z,1218.07,1424.87,0.25,51.623435,-124.142799,420890.85491905693,5719775.453119925,1,19,3.4,R03 R05 R08 R10 R34 R37,R05 R08 R10,2014-04-20T09:58:57Z
Ref5,25316,2014-04-20T10:00:26Z,1261.83,1717.07,0.45,51.626061,-124.142167,420939.1677571677,5720066.808359074,8,10.7,0.1,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-04-20T10:00:26Z
Ref3,65055,2014-04-20T10:02:45Z,1099.44,1181.01,0.488,51.621243,-124.144512,420768.459879808,5719533.535233352,8,10.8,0.4,R09 R10 R11 R12 R13 R14,R09 R10 R11 R12 R13 R14,2014-04-20T10:02:45Z
Ref2,65056,2014-04-20T10:09:27Z,1217.32,1425.52,0.25,51.623441,-124.14281,420890.1039128759,5719776.132291497,1,19.2,4.4,R01 R03 R05 R08 R10 R37,R05 R08 R10,2014-04-20T10:09:27Z
Ref5,25316,2014-04-20T10:11:08Z,1261.71,1716.75,0.45,51.626058,-124.142169,420939.02410652064,5720066.476890808,8,10.7,0.5,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-04-20T10:11:08Z
Ref3,65055,2014-04-20T10:13:12Z,1099.52,1181.19,0.488,51.621245,-124.144511,420768.5325884799,5719533.7565703485,8,10.8,0.2,R09 R10 R11 R12 R13 R14,R09 R10 R11 R12 R13 R14,2014-04-20T10:13:12Z
Ref5,25316,2014-04-20T10:20:47Z,1261.72,1716.72,0.45,51.626058,-124.142169,420939.02410652064,5720066.476890808,8,10.7,0.5,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-04-20T10:20:47Z
Ref3,65055,2014-04-20T10:22:22Z,1099.5,1181.07,0.488,51.621243,-124.144511,420768.5291050652,5719533.534149191,8,10.8,0.3,R09 R10 R11 R12 R13 R14,R09 R10 R11 R12 R13 R14,2014-04-20T10:22:22Z
Ref3,65055,2014-04-20T10:32:19Z,1099.39,1181.25,0.488,51.621245,-124.144513,420768.39413797506,5719533.7587386705,8,10.8,0.2,R09 R10 R11 R12 R13 R14,R09 R10 R11 R12 R13 R14,2014-04-20T10:32:19Z
Ref2,65056,2014-04-20T10:37:20Z,1218.22,1425.13,0.25,51.623437,-124.142797,420890.9968412158,5719775.673376155,1,19.1,3.4,R01 R03 R05 R08 R10 R37,R05 R08 R10,2014-04-20T10:37:20Z
Ref5,25316,2014-04-20T10:41:49Z,1261.41,1716.99,0.45,51.62606,-124.142173,420938.7507112947,5720066.703639787,8,10.7,0.6,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-04-20T10:41:49Z
Ref3,65055,2014-04-20T10:43:48Z,1099.36,1181.19,0.488,51.621244,-124.144513,420768.3923962647,5719533.647528092,8,10.8,0.2,R09 R10 R11 R12 R13 R14,R09 R10 R11 R12 R13 R14,2014-04-20T10:43:48Z
Ref2,65056,2014-04-20T10:45:58Z,1217.77,1425.35,0.25,51.623439,-124.142803,420890.5849879871,5719775.902292544,1,19.1,3.9,R01 R03 R05 R08 R10 R37,R05 R08 R10,2014-04-20T10:45:58Z
Ref5,25316,2014-04-20T10:50:19Z,1261.79,1717.32,0.45,51.626063,-124.142168,420939.1020157495,5720067.031862346,8,10.7,0.2,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-04-20T10:50:19Z
Ref2,65056,2014-04-20T10:54:50Z,1218.4,1425,0.25,51.623436,-124.142794,420891.2027678449,5719775.558917973,1,19.1,3.2,R03 R05 R08 R10 R34 R37,R05 R08 R10,2014-04-20T10:54:50Z
Ref3,65055,2014-04-20T10:55:04Z,1099.53,1181.41,0.488,51.621247,-124.144511,420768.53607189463,5719533.978991504,8,10.8,0,R09 R10 R11 R12 R13 R14,R09 R10 R11 R12 R13 R14,2014-04-20T10:55:04Z
Ref5,25316,2014-04-20T10:58:57Z,1261.8,1717.43,0.45,51.626064,-124.142167,420939.1729719381,5720067.141991136,8,10.7,0.3,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-04-20T10:58:57Z
Ref3,65055,2014-04-20T11:05:52Z,1099.52,1181.34,0.488,51.621246,-124.144511,420768.5343301872,5719533.867780927,8,10.8,0,R09 R10 R11 R12 R13 R14,R09 R10 R11 R12 R13 R14,2014-04-20T11:05:52Z
Ref5,25316,2014-04-20T11:07:50Z,1261.82,1717.21,0.45,51.626062,-124.142167,420939.1694954245,5720066.91956976,8,10.7,0.1,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-04-20T11:07:50Z
Ref3,65055,2014-04-20T11:15:45Z,1099.07,1181.37,0.488,51.621246,-124.144517,420768.11897868384,5719533.8742859075,8,10.9,0.4,R09 R10 R11 R12 R13 R14,R09 R10 R11 R12 R13 R14,2014-04-20T11:15:45Z
Ref5,25316,2014-04-20T11:17:11Z,1261.78,1717.4,0.45,51.626064,-124.142168,420939.10375400784,5720067.143073034,8,10.7,0.3,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-04-20T11:17:11Z
Ref5,25316,2014-04-20T11:27:31Z,1262.16,1717.21,0.45,51.626062,-124.142162,420939.5155850894,5720066.914160285,8,10.7,0.2,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-04-20T11:27:31Z
Ref5,25316,2014-04-20T11:36:28Z,1262.23,1717.19,0.45,51.626062,-124.142161,420939.58480302274,5720066.913078393,8,10.7,0.3,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-04-20T11:36:28Z
Ref3,65055,2014-04-20T11:38:10Z,1099.53,1181.39,0.488,51.621246,-124.144511,420768.5343301872,5719533.867780927,8,10.8,0,R09 R10 R11 R12 R13 R14,R09 R10 R11 R12 R13 R14,2014-04-20T11:38:10Z
Ref2,65056,2014-04-20T11:43:11Z,1215.83,1426.36,0.25,51.623448,-124.142831,420888.662427004,5719776.933499263,1,19.4,6.1,R03 R05 R08 R10 R34 R37,R05 R08 R10,2014-04-20T11:43:11Z
Ref5,25316,2014-04-20T11:45:57Z,1262.03,1717.39,0.45,51.626064,-124.142164,420939.380625729,5720067.138745449,8,10.7,0.3,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-04-20T11:45:57Z
Ref3,65055,2014-04-20T11:48:32Z,1099.24,1181.24,0.488,51.621245,-124.144515,420768.2556874703,5719533.760906998,2,12.8,0.3,R09 R11 R12 R14 R22,R09 R11 R12 R14,2014-04-20T11:48:32Z
Ref5,25316,2014-04-20T11:56:32Z,1261.91,1717.39,0.45,51.626064,-124.142166,420939.2421898683,5720067.14090924,8,10.7,0.2,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-04-20T11:56:32Z
Ref3,65055,2014-04-20T11:57:32Z,1099.66,1181.01,0.488,51.621243,-124.144509,420768.6675555744,5719533.531980872,8,10.9,0.4,R09 R10 R11 R12 R13 R14,R09 R10 R11 R12 R13 R14,2014-04-20T11:57:32Z
Ref5,25316,2014-04-20T12:05:58Z,1261.97,1717.31,0.45,51.626063,-124.142165,420939.3096695449,5720067.028616656,8,10.7,0.2,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-04-20T12:05:58Z
Ref3,65055,2014-04-20T12:07:10Z,1099.74,1180.86,0.488,51.621242,-124.144508,420768.73503912706,5719533.419686134,8,10.9,0.6,R09 R10 R11 R12 R13 R14,R09 R10 R11 R12 R13 R14,2014-04-20T12:07:10Z
Ref2,65056,2014-04-20T12:13:07Z,1219.11,1425.01,0.25,51.623436,-124.142784,420891.89498711145,5719775.548092875,1,19.1,2.7,R01 R03 R05 R08 R10 R37,R05 R08 R10,2014-04-20T12:13:07Z
Ref5,25316,2014-04-20T12:16:27Z,1261.84,1717.4,0.45,51.626064,-124.142167,420939.1729719381,5720067.141991136,8,10.7,0.3,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-04-20T12:16:27Z
Ref2,65056,2014-04-20T12:23:36Z,1217.29,1425.64,0.25,51.623442,-124.14281,420890.1056520476,5719776.24350213,1,19.2,4.4,R03 R05 R08 R10 R34 R37,R05 R08 R10,2014-04-20T12:23:36Z
Ref5,25316,2014-04-20T12:25:41Z,1261.78,1717.16,0.45,51.626062,-124.142168,420939.10027749115,5720066.9206516575,8,10.7,0.2,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-04-20T12:25:41Z
Ref3,65055,2014-04-20T12:28:05Z,1099.1,1181.31,0.488,51.621246,-124.144517,420768.11897868384,5719533.8742859075,3,12.6,0.4,R09 R11 R12 R13 R14 R22,R09 R11 R12 R13 R14,2014-04-20T12:28:05Z
Ref2,65056,2014-04-20T12:32:50Z,1218.03,1425.41,0.25,51.62344,-124.1428,420890.7943929107,5719776.010255613,1,19.2,3.7,R03 R05 R08 R10 R34 R37,R05 R08 R10,2014-04-20T12:32:50Z
Ref5,25316,2014-04-20T12:35:46Z,1261.96,1717.42,0.45,51.626064,-124.142165,420939.3114077986,5720067.139827344,8,10.7,0.3,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-04-20T12:35:46Z
Ref5,25316,2014-04-20T12:44:14Z,1262.19,1717.49,0.45,51.626065,-124.142162,420939.52079983696,5720067.247792348,8,10.7,0.4,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-04-20T12:44:14Z
Ref3,65055,2014-04-20T12:51:27Z,1099.59,1181.21,0.488,51.621245,-124.14451,420768.60181373055,5719533.7554861875,8,10.9,0.2,R09 R10 R11 R12 R13 R14,R09 R10 R11 R12 R13 R14,2014-04-20T12:51:27Z
Ref5,25316,2014-04-20T12:52:45Z,1261.73,1716.84,0.45,51.626059,-124.142168,420939.09506271646,5720066.587019596,8,10.7,0.4,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-04-20T12:52:45Z
Ref5,25316,2014-04-20T13:01:25Z,1261.76,1717.03,0.45,51.626061,-124.142168,420939.09853923286,5720066.809440971,8,10.7,0.2,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-04-20T13:01:25Z
Ref3,65055,2014-04-20T13:03:04Z,1099.36,1181.2,0.488,51.621245,-124.144513,420768.39413797506,5719533.7587386705,8,10.9,0.2,R09 R10 R11 R12 R13 R14,R09 R10 R11 R12 R13 R14,2014-04-20T13:03:04Z
Ref2,65056,2014-04-20T13:08:32Z,1217.37,1426.13,0.25,51.623446,-124.142809,420890.18183064664,5719776.6872621365,1,19.3,4.7,R03 R05 R08 R10 R34 R37,R05 R08 R10,2014-04-20T13:08:32Z
Ref5,25316,2014-04-20T13:10:22Z,1261.69,1717.1,0.45,51.626061,-124.142169,420939.0293212998,5720066.81052287,8,10.7,0.3,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-04-20T13:10:22Z
Ref3,65055,2014-04-20T13:14:33Z,1099.25,1181.16,0.488,51.621244,-124.144515,420768.2539457568,5719533.649696419,8,10.9,0.3,R09 R10 R11 R12 R13 R14,R09 R10 R11 R12 R13 R14,2014-04-20T13:14:33Z
Ref2,65056,2014-04-20T13:17:27Z,1217.52,1426.55,0.25,51.62345,-124.142807,420890.3272311377,5719777.129939618,1,19.4,4.9,R01 R03 R05 R08 R10 R37,R05 R08 R10,2014-04-20T13:17:27Z
Ref5,25316,2014-04-20T13:19:51Z,1261.83,1717.16,0.45,51.626062,-124.142167,420939.1694954245,5720066.91956976,8,10.7,0.1,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-04-20T13:19:51Z
Ref2,65056,2014-04-20T13:26:52Z,1217.58,1426.28,0.25,51.623447,-124.142806,420890.3912355475,5719776.795225189,1,19.4,4.6,R03 R05 R08 R10 R34 R37,R05 R08 R10,2014-04-20T13:26:52Z
Ref5,25316,2014-04-20T13:30:26Z,1261.86,1716.94,0.45,51.62606,-124.142167,420939.16601891106,5720066.697148385,8,10.7,0.2,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-04-20T13:30:26Z
Ref5,25316,2014-04-20T13:39:52Z,1262.25,1716.92,0.45,51.62606,-124.142161,420939.5813265276,5720066.690657019,8,10.7,0.4,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-04-20T13:39:52Z
Ref3,65055,2014-04-20T13:46:36Z,1099.11,1181.2,0.488,51.621245,-124.144517,420768.11723696726,5719533.763075328,8,10.9,0.4,R09 R10 R11 R12 R13 R14,R09 R10 R11 R12 R13 R14,2014-04-20T13:46:36Z
Ref5,25316,2014-04-20T13:50:21Z,1262.11,1717.41,0.45,51.626064,-124.142163,420939.4498436592,5720067.137663555,8,10.7,0.3,R01 R03 R34 R35 R36 R37,R01 R34 R35 R36 R37,2014-04-20T13:50:21Z
